fdc_id,measure_unit_id,amount,gram_weight
171511,9999,0.5,95.0
171511,9999,1.0,174.0
171511,9999,1.0,44.0
171512,9999,3.0,85.0
171512,9999,1.0,60.0
171513,9999,3.0,85.0
171513,9999,1.0,60.0
171514,9999,3.0,85.0
171514,9999,1.0,15.0
171514,9999,4.0,62.0
171515,9999,3.0,85.0
171515,9999,1.0,15.0
171515,9999,4.0,62.0
171516,9999,3.0,85.0
171516,9999,1.0,51.0
171517,9999,1.0,85.0
171517,9999,1.0,102.0
171517,9999,1.0,28.35
171518,9999,3.0,85.0
171518,9999,1.0,483.0
171518,9999,1.0,28.35
171519,9999,1.0,53.0
171519,9999,1.0,85.0
171519,9999,1.0,28.35
171520,9999,3.0,85.0
171521,9999,1.0,53.0
171521,9999,1.0,85.0
171521,9999,1.0,28.35
171522,9999,1.0,89.0
171522,9999,1.0,85.0
171523,9999,1.0,53.0
171523,9999,1.0,85.0
171523,9999,1.0,28.35
171524,9999,1.0,85.0
171525,9999,4.0,113.0
171525,9999,1.0,359.0
171526,9999,3.0,85.0
171526,9999,1.0,358.0
171527,9999,3.0,85.0
171527,9999,1.0,219.0
171528,9999,3.0,85.0
171528,9999,1.0,1150.0
171529,9999,3.0,85.0
171529,9999,1.0,863.0
171530,9999,3.0,85.0
171530,9999,1.0,206.0
171531,9999,4.0,113.0
171531,9999,1.0,367.0
171532,9999,3.0,85.0
171532,9999,1.0,319.0
171533,9999,4.0,113.0
171533,9999,1.0,454.0
171534,9999,3.0,85.0
171534,9999,1.0,196.0
171535,9999,3.0,85.0
171535,9999,1.0,195.0
171536,9999,3.0,85.0
171536,9999,1.0,192.0
171537,9999,0.5,126.0
171537,9999,1.0,305.0
171538,9999,1.0,240.0
171538,9999,1.0,435.0
171538,9999,1.0,960.0
171539,9999,0.5,125.0
171539,9999,1.0,305.0
171540,9999,0.5,126.0
171540,9999,1.0,305.0
171541,9999,0.5,124.0
171542,9999,0.5,126.0
171542,9999,1.0,305.0
171543,9999,0.5,124.0
171544,9999,1.0,240.0
171544,9999,1.0,539.0
171545,9999,0.5,126.0
171546,9999,1.0,255.0
171547,9999,0.5,126.0
171547,9999,1.0,303.0
171548,9999,0.5,124.0
171548,9999,1.0,310.0
171549,9999,1.0,248.0
171549,9999,1.0,567.0
171550,9999,1.0,240.0
171550,9999,1.0,539.0
171551,9999,0.5,123.0
171551,9999,1.0,298.0
171552,9999,0.5,126.0
171552,9999,1.0,305.0
171553,9999,0.5,123.0
171553,9999,1.0,298.0
171554,9999,0.5,128.0
171554,9999,1.0,319.0
171555,9999,1.0,240.0
171555,9999,1.0,539.0
171556,9999,0.5,123.0
171557,9999,0.5,129.0
171557,9999,1.0,312.0
171558,9999,1.0,236.0
171558,9999,1.0,532.0
171559,9999,1.0,230.0
171560,9999,1.0,3.6
171560,9999,1.0,6.0
171561,9999,1.0,3.6
171562,9999,1.0,4.0
171562,9999,1.0,2.0
171563,9999,1.0,4.8
171564,9999,1.0,233.0
171564,9999,1.0,291.0
171565,9999,1.0,6.0
171566,9999,0.25,57.0
171566,9999,1.0,228.0
171566,9999,1.0,273.0
171566,9999,1.0,324.0
171567,9999,1.0,8.0
171567,9999,1.0,8.0
171568,9999,1.0,238.0
171568,9999,1.0,14.9
171568,9999,1.0,5.0
171568,9999,1.0,298.0
171569,9999,1.0,7.0
171570,9999,1.0,25.0
171571,9999,1.0,74.0
171571,9999,1.0,11.1
171572,9999,1.0,244.0
171572,9999,1.0,593.0
171573,9999,1.0,244.0
171573,9999,1.0,593.0
171574,9999,1.0,247.0
171574,9999,1.0,600.0
171575,9999,1.0,17.0
171576,9999,10.0,283.0
171577,9999,10.0,283.0
171578,9999,10.0,283.0
171579,9999,0.25,63.0
171580,9999,0.25,61.0
171581,9999,0.25,63.0
171582,9999,0.25,62.0
171583,9999,1.0,221.0
171583,9999,1.0,390.0
171583,9999,1.0,926.0
171585,9999,1.0,240.0
171585,9999,1.0,539.0
171586,9999,1.0,128.0
171587,9999,1.0,121.0
171587,9999,1.0,303.0
171588,9999,1.0,6.7
171588,9999,1.0,454.0
171589,9999,1.0,6.7
171589,9999,1.0,454.0
171590,9999,1.0,6.7
171590,9999,1.0,454.0
171591,9999,1.0,248.0
171591,9999,1.0,31.0
171592,9999,1.0,259.0
171592,9999,1.0,32.4
171593,9999,1.0,248.0
171593,9999,1.0,31.0
171594,9999,1.0,253.0
171595,9999,1.0,6.0
171595,9999,1.0,273.0
171596,9999,1.0,241.0
171597,9999,1.0,128.0
171597,9999,1.0,257.0
171598,9999,1.0,236.0
171599,9999,1.0,57.0
171600,9999,0.25,56.0
171600,9999,1.0,226.0
171600,9999,1.0,273.0
171601,9999,1.0,28.35
171601,9999,1.0,23.0
171602,9999,0.5,124.0
171604,9999,1.0,15.0
171604,9999,1.0,245.0
171605,9999,1.0,15.0
171605,9999,1.0,245.0
171606,9999,1.0,244.0
171606,9999,1.0,30.5
171607,9999,1.0,244.0
171607,9999,1.0,305.0
171608,9999,1.0,39.0
171609,9999,1.0,240.0
171610,9999,1.0,17.0
171610,9999,1.0,275.0
171611,9999,1.0,251.0
171612,9999,1.0,240.0
171613,9999,1.0,2.6
171613,9999,1.0,3.6
171614,9999,1.0,82.0
171614,9999,1.0,5.6
171615,9999,1.0,81.0
171615,9999,1.0,6.0
171616,9999,1.0,23.0
171616,9999,1.0,6.0
171617,9999,1.0,23.0
171617,9999,1.0,28.35
171618,9999,4.0,100.0
171619,9999,1.0,91.0
171620,9999,1.0,85.0
171621,9999,1.0,28.35
171621,9999,1.0,18.0
171622,9999,1.0,70.0
171623,9999,2.33,100.0
171624,9999,3.0,85.0
171624,9999,1.0,45.0
171625,9999,1.0,28.35
171625,9999,1.0,45.0
171626,9999,1.0,28.35
171626,9999,1.0,21.0
171627,9999,1.0,28.0
171627,9999,1.0,21.0
171628,9999,1.0,28.0
171628,9999,2.0,57.0
171629,9999,1.0,15.0
171629,9999,1.0,28.35
171630,9999,1.0,28.0
171630,9999,45.0,45.0
171631,9999,1.0,101.0
171632,9999,1.0,57.0
171633,9999,1.0,50.0
171634,9999,1.0,48.0
171635,9999,3.0,85.0
171635,9999,1.0,343.0
171636,9999,3.0,85.0
171636,9999,1.0,343.0
171637,9999,1.0,33.0
171638,9999,3.0,85.0
171638,9999,3.0,56.0
171639,9999,1.0,8.1
171640,9999,1.0,15.0
171641,9999,1.0,30.0
171641,9999,0.67,20.0
171642,9999,0.75,27.0
171643,9999,0.75,26.0
171644,9999,0.75,27.0
171645,9999,0.75,27.0
171646,9999,1.0,122.0
171646,9999,1.0,28.35
171647,9999,0.5,58.0
171648,9999,0.75,29.0
171649,9999,1.0,27.0
171650,9999,1.0,59.0
171651,9999,0.75,14.0
171652,9999,0.75,27.0
171653,9999,2.0,14.0
171654,9999,1.0,9.7
171654,9999,1.0,156.0
171655,9999,1.0,257.0
171655,9999,1.0,16.0
171656,9999,1.0,29.0
171656,9999,1.0,7.0
171657,9999,1.0,251.0
171657,9999,1.0,16.0
171658,9999,1.0,11.0
171658,9999,1.0,176.0
171659,9999,1.0,240.0
171659,9999,1.0,14.9
171659,9999,0.75,179.0
171660,9999,1.0,11.5
171660,9999,1.0,178.0
171661,9999,1.0,28.0
171662,9999,1.0,234.0
171662,9999,1.0,501.0
171662,9999,1.0,177.0
171662,9999,1.0,177.0
171663,9999,1.0,43.0
171664,9999,1.0,45.0
171665,9999,0.33,40.0
171665,9999,1.0,141.0
171665,9999,0.25,35.0
171666,9999,1.0,243.0
171666,9999,0.75,182.0
171667,9999,1.0,94.0
171667,9999,0.33,31.0
171668,9999,1.0,242.0
171668,9999,0.75,182.0
171669,9999,1.0,15.0
171670,9999,1.0,9.7
171670,9999,1.0,156.0
171671,9999,1.0,257.0
171671,9999,1.0,16.0
171672,9999,1.0,233.0
171673,9999,1.0,233.0
171674,9999,3.0,35.0
171675,9999,1.0,234.0
171675,9999,0.75,175.0
171676,9999,1.0,243.0
171676,9999,0.75,182.0
171677,9999,1.0,242.0
171677,9999,0.75,182.0
171678,9999,1.0,55.0
171679,9999,0.75,30.0
171680,9999,0.75,30.0
171681,9999,1.0,30.0
171682,9999,1.0,45.0
171683,9999,1.0,70.0
171684,9999,1.0,75.0
171685,9999,1.0,70.0
171686,9999,1.0,98.0
171686,9999,1.0,4.8
171687,9999,1.0,242.0
171687,9999,1.0,30.2
171688,9999,1.0,125.0
171688,9999,1.0,109.0
171688,9999,1.0,223.0
171688,9999,1.0,182.0
171688,9999,1.0,149.0
171688,9999,1.0,101.0
171688,9999,1.0,242.0
171689,9999,1.0,110.0
171689,9999,1.0,216.0
171689,9999,1.0,161.0
171689,9999,1.0,132.0
171690,9999,1.0,193.0
171691,9999,1.0,86.0
171691,9999,1.0,6.4
171692,9999,1.0,255.0
171693,9999,1.0,280.0
171694,9999,1.0,173.0
171695,9999,1.0,244.0
171696,9999,1.0,246.0
171697,9999,1.0,155.0
171697,9999,1.0,165.0
171697,9999,1.0,35.0
171698,9999,1.0,243.0
171698,9999,1.0,36.0
171699,9999,1.0,258.0
171699,9999,1.0,240.0
171699,9999,1.0,40.0
171700,9999,1.0,258.0
171701,9999,1.0,246.0
171702,9999,1.0,119.0
171703,9999,1.0,242.0
171704,9999,1.0,266.0
171704,9999,1.0,30.4
171705,9999,1.0,150.0
171705,9999,1.0,230.0
171705,9999,1.0,146.0
171705,9999,1.0,201.0
171705,9999,1.0,50.0
171706,9999,1.0,230.0
171706,9999,1.0,136.0
171706,9999,1.0,50.0
171707,9999,1.0,230.0
171707,9999,1.0,304.0
171707,9999,1.0,50.0
171708,9999,0.25,40.0
171709,9999,1.0,256.0
171710,9999,1.0,151.0
171710,9999,1.0,510.0
171711,9999,1.0,148.0
171711,9999,50.0,68.0
171712,9999,1.0,256.0
171713,9999,1.0,132.0
171713,9999,1.0,284.0
171714,9999,1.0,220.0
171714,9999,0.25,96.0
171715,9999,1.0,132.0
171715,9999,1.0,108.0
171715,9999,1.0,124.0
171715,9999,1.0,91.0
171715,9999,1.0,70.0
171716,9999,1.0,256.0
171717,9999,1.0,261.0
171718,9999,1.0,155.0
171718,9999,1.0,510.0
171719,9999,1.0,138.0
171719,9999,1.0,154.0
171719,9999,1.0,8.2
171719,9999,1.0,140.0
171720,9999,1.0,261.0
171721,9999,1.0,110.0
171722,9999,1.0,110.0
171722,9999,1.0,100.0
171723,9999,0.25,40.0
171724,9999,1.0,144.0
171726,9999,1.0,147.0
171726,9999,1.0,7.1
171727,9999,1.0,145.0
171728,9999,4.0,113.0
171729,9999,4.0,113.0
171730,9999,4.0,113.0
171731,9999,4.0,113.0
171732,9999,4.0,113.0
171732,9999,1.0,152.0
171733,9999,4.0,113.0
171733,9999,1.0,339.0
171734,9999,4.0,113.0
171734,9999,1.0,449.0
171735,9999,4.0,113.0
171735,9999,1.0,350.0
171736,9999,4.0,113.0
171736,9999,1.0,359.0
171737,9999,4.0,113.0
171737,9999,1.0,342.0
171738,9999,4.0,113.0
171738,9999,1.0,377.0
171739,9999,4.0,113.0
171739,9999,1.0,449.0
171740,9999,4.0,113.0
171740,9999,1.0,342.0
171741,9999,4.0,113.0
171741,9999,1.0,377.0
171742,9999,4.0,113.0
171742,9999,1.0,173.0
171743,9999,4.0,113.0
171743,9999,1.0,344.0
171744,9999,4.0,113.0
171744,9999,1.0,740.0
171745,9999,4.0,113.0
171745,9999,1.0,675.0
171746,9999,4.0,113.0
171746,9999,1.0,658.0
171747,9999,4.0,113.0
171747,9999,1.0,699.0
171748,9999,4.0,113.0
171748,9999,1.0,625.0
171749,9999,4.0,113.0
171749,9999,1.0,673.0
171750,9999,4.0,113.0
171750,9999,1.0,267.0
171751,9999,4.0,113.0
171751,9999,1.0,266.0
171752,9999,4.0,113.0
171752,9999,1.0,268.0
171753,9999,3.0,85.0
171753,9999,1.0,478.0
171754,9999,3.0,85.0
171754,9999,1.0,487.0
171755,9999,3.0,85.0
171756,9999,3.0,85.0
171757,9999,4.0,113.0
171757,9999,1.0,344.0
171758,9999,4.0,113.0
171758,9999,1.0,344.0
171759,9999,4.0,113.0
171759,9999,1.0,344.0
171760,9999,4.0,113.0
171760,9999,1.0,758.0
171761,9999,4.0,113.0
171761,9999,1.0,699.0
171762,9999,4.0,113.0
171762,9999,1.0,140.0
171763,9999,4.0,113.0
171763,9999,1.0,133.0
171764,9999,4.0,113.0
171764,9999,1.0,151.0
171765,9999,4.0,113.0
171765,9999,1.0,644.0
171766,9999,4.0,113.0
171766,9999,1.0,268.0
171767,9999,4.0,113.0
171767,9999,1.0,170.0
171768,9999,4.0,113.0
171768,9999,1.0,168.0
171769,9999,4.0,113.0
171769,9999,1.0,172.0
171770,9999,3.0,85.0
171771,9999,3.0,85.0
171772,9999,3.0,85.0
171773,9999,3.0,85.0
171774,9999,4.0,113.0
171774,9999,1.0,304.0
171775,9999,4.0,113.0
171775,9999,1.0,302.0
171776,9999,4.0,113.0
171777,9999,4.0,113.0
171778,9999,3.0,85.0
171779,9999,4.0,113.0
171780,9999,3.0,85.0
171780,9999,1.0,453.6
171781,9999,3.0,85.0
171782,9999,3.0,85.0
171782,9999,1.0,453.6
171783,9999,3.0,85.0
171783,9999,1.0,453.6
171784,9999,3.0,85.0
171784,9999,1.0,453.6
171786,9999,3.0,85.0
171786,9999,1.0,297.0
171787,9999,3.0,85.0
171787,9999,1.0,453.6
171788,9999,3.0,85.0
171788,9999,1.0,453.6
171789,9999,3.0,85.0
171789,9999,1.0,287.0
171790,9999,4.0,113.0
171791,9999,3.0,85.0
171792,9999,3.0,85.0
171793,9999,3.0,85.0
171794,9999,3.0,85.0
171794,9999,1.0,154.0
171795,9999,3.0,85.0
171796,9999,4.0,113.0
171797,9999,3.0,85.0
171798,9999,3.0,85.0
171799,9999,3.0,85.0
171800,9999,3.0,85.0
171801,9999,3.0,85.0
171802,9999,4.0,113.0
171802,9999,1.0,453.6
171803,9999,4.0,113.0
171804,9999,4.0,113.0
171804,9999,1.0,453.6
171805,9999,3.0,85.0
171805,9999,1.0,453.6
171806,9999,3.0,85.0
171806,9999,1.0,453.6
171807,9999,3.0,85.0
171807,9999,1.0,453.6
171808,9999,3.0,85.0
171808,9999,1.0,453.6
171809,9999,3.0,85.0
171809,9999,1.0,453.6
171810,9999,4.0,113.0
171810,9999,1.0,453.6
171811,9999,3.0,85.0
171811,9999,1.0,453.6
171812,9999,4.0,113.0
171812,9999,1.0,453.6
171813,9999,3.0,85.0
171813,9999,1.0,453.6
171814,9999,4.0,113.0
171814,9999,1.0,453.6
171815,9999,3.0,85.0
171815,9999,1.0,453.6
171816,9999,4.0,113.0
171816,9999,1.0,453.6
171817,9999,3.0,85.0
171817,9999,1.0,453.6
171818,9999,3.0,85.0
171818,9999,1.0,453.6
171819,9999,4.0,113.0
171819,9999,1.0,453.6
171820,9999,4.0,113.0
171820,9999,1.0,453.6
171821,9999,1.0,223.0
171822,9999,1.41,40.0
171823,9999,2.0,33.0
171824,9999,2.0,30.0
171825,9999,2.0,34.0
171826,9999,2.0,30.0
171827,9999,1.0,18.0
171827,9999,0.5,144.0
171827,9999,1.0,280.0
171828,9999,1.0,16.0
171828,9999,0.5,148.0
171828,9999,1.0,291.0
171829,9999,1.0,18.0
171829,9999,0.5,138.0
171829,9999,1.0,265.0
171830,9999,1.0,17.0
171830,9999,0.5,137.0
171830,9999,1.0,270.0
171831,9999,1.0,20.0
171831,9999,1.0,6.5
171832,9999,2.0,36.0
171832,9999,1.0,259.0
171833,9999,1.0,5.6
171834,9999,2.0,36.0
171834,9999,1.0,259.0
171835,9999,2.0,29.0
171836,9999,2.0,25.0
171837,9999,8.0,31.0
171837,9999,1.0,40.0
171838,9999,4.0,14.0
171839,9999,1.0,27.0
171840,9999,1.0,36.0
171841,9999,1.0,34.0
171842,9999,1.0,38.0
171843,9999,1.0,29.0
171844,9999,1.0,68.0
171845,9999,1.0,90.0
171846,9999,5.0,15.0
171847,9999,2.0,36.0
171848,9999,1.0,36.0
171849,9999,1.0,28.0
171850,9999,1.0,38.0
171851,9999,1.0,38.0
171852,9999,1.0,81.0
171853,9999,0.25,38.0
171854,9999,1.0,31.0
171855,9999,6.0,43.0
171856,9999,4.0,14.0
171857,9999,3.0,44.0
171858,9999,3.0,23.0
171859,9999,3.0,30.0
171860,9999,3.0,44.0
171861,9999,1.0,36.0
171862,9999,1.0,78.0
171863,9999,1.0,69.0
171864,9999,1.0,44.0
171865,9999,1.0,25.0
171866,9999,1.0,40.0
171867,9999,5.0,28.0
171868,9999,1.0,48.0
171869,9999,1.0,30.5
171869,9999,1.0,336.0
171869,9999,1.0,488.0
171869,9999,1.0,366.0
171870,9999,1.0,250.0
171871,9999,1.0,30.8
171871,9999,1.0,493.0
171871,9999,1.0,370.0
171872,9999,1.0,29.4
171872,9999,1.0,147.0
171873,9999,8.0,237.0
171874,9999,1.0,98.0
171874,9999,1.0,251.0
171875,9999,1.0,253.0
171876,9999,1.0,29.6
171876,9999,1.0,474.0
171876,9999,1.0,355.0
171877,9999,9.5,281.0
171878,9999,8.0,240.0
171879,9999,1.0,266.0
171880,9999,1.0,262.0
171881,9999,1.0,248.0
171882,9999,1.0,30.2
171882,9999,1.0,166.0
171883,9999,1.0,260.0
171884,9999,8.0,240.0
171885,9999,1.0,269.0
171886,9999,1.0,19.0
171886,9999,1.0,15.0
171887,9999,1.0,20.0
171888,9999,1.0,271.0
171889,9999,1.0,29.6
171889,9999,6.0,178.0
171889,9999,1.0,237.0
171890,9999,1.0,29.6
171890,9999,6.0,178.0
171890,9999,1.0,237.0
171891,9999,1.0,29.6
171892,9999,1.0,265.0
171893,9999,1.0,1.0
171893,9999,1.0,2.0
171894,9999,1.0,29.9
171894,9999,1.0,179.0
171895,9999,8.0,249.0
171896,9999,8.0,237.0
171897,9999,1.0,1.8
171898,9999,1.0,14.0
171899,9999,8.0,248.0
171900,9999,8.0,247.0
171901,9999,8.0,237.0
171902,9999,1.0,30.6
171902,9999,1.0,245.0
171903,9999,1.0,31.6
171903,9999,1.0,253.0
171904,9999,1.0,29.6
171904,9999,1.0,237.0
171905,9999,1.0,272.0
171906,9999,1.0,30.6
171906,9999,1.0,355.0
171907,9999,1.0,1184.0
171908,9999,1.0,30.3
171909,9999,8.0,248.0
171910,9999,240.0,240.0
171911,9999,16.0,473.0
171912,9999,1.0,35.2
171912,9999,1.0,423.0
171913,9999,1.0,31.0
171913,9999,1.0,248.0
171914,9999,6.75,210.0
171914,9999,1.0,248.0
171915,9999,1.0,210.0
171915,9999,200.0,200.0
171916,9999,1.0,31.3
171916,9999,1.0,250.0
171917,9999,1.0,245.0
171917,9999,1.0,29.6
171918,9999,1.0,23.0
171918,9999,1.0,182.0
171919,9999,1.0,27.8
171919,9999,1.0,42.0
171920,9999,1.0,27.8
171920,9999,1.5,42.0
171921,9999,1.0,31.0
171921,9999,1.0,492.0
171921,9999,1.0,369.0
171922,9999,1.0,29.6
171922,9999,1.0,331.0
171922,9999,1.0,500.0
171923,9999,8.0,237.0
171923,9999,12.0,355.0
171924,9999,1.0,29.6
171925,9999,1.0,29.4
171925,9999,1.0,147.0
171926,9999,1.0,29.6
171926,9999,1.0,237.0
171926,9999,1.0,1.1
171927,9999,1.0,238.0
171928,9999,1.0,243.0
171929,9999,1.0,243.0
171930,9999,1.0,243.0
171931,9999,1.0,243.0
171932,9999,1.0,243.0
171933,9999,1.0,246.0
171934,9999,1.0,246.0
171935,9999,1.0,240.0
171936,9999,8.0,240.0
171937,9999,1.0,31.0
171937,9999,8.0,240.0
171937,9999,1.0,480.0
171938,9999,8.0,240.0
171939,9999,1.0,158.0
171939,9999,1.0,391.0
171940,9999,1.0,200.0
171941,9999,1.0,228.0
171942,9999,8.0,240.0
171943,9999,1.0,31.0
171943,9999,8.0,246.0
171944,9999,8.0,240.0
171944,9999,1.0,31.1
171945,9999,8.0,237.0
171946,9999,8.0,237.0
171947,9999,1.0,238.0
171948,9999,3.0,85.0
171948,9999,1.0,159.0
171949,9999,1.0,150.0
171949,9999,3.0,85.0
171950,9999,1.0,116.0
171950,9999,3.0,85.0
171951,9999,1.0,32.0
171951,9999,3.0,85.0
171952,9999,3.0,85.0
171952,9999,1.0,218.0
171953,9999,1.0,79.0
171953,9999,3.0,85.0
171954,9999,1.0,28.35
171954,9999,3.0,85.0
171955,9999,3.0,85.0
171955,9999,1.0,231.0
171956,9999,3.0,85.0
171956,9999,1.0,180.0
171957,9999,1.0,87.0
171957,9999,3.0,85.0
171958,9999,1.0,122.0
171958,9999,3.0,85.0
171959,9999,3.0,85.0
171959,9999,1.0,204.0
171960,9999,3.0,85.0
171960,9999,1.0,198.0
171961,9999,1.0,42.0
171962,9999,3.0,85.0
171962,9999,1.0,259.0
171963,9999,3.0,85.0
171963,9999,1.0,202.0
171964,9999,3.0,85.0
171964,9999,1.0,193.0
171965,9999,3.0,85.0
171965,9999,0.5,204.0
171966,9999,1.0,135.0
171966,9999,1.0,28.35
171966,9999,1.0,125.0
171966,9999,3.0,85.0
171967,9999,1.0,60.0
171968,9999,3.0,85.0
171968,9999,1.0,163.0
171969,9999,3.0,85.0
171970,9999,3.0,85.0
171970,9999,4.0,30.0
171971,9999,3.0,85.0
171971,9999,4.0,22.0
171972,9999,1.0,128.0
171972,9999,1.0,28.35
171972,9999,1.0,128.0
171972,9999,10.0,32.0
171972,9999,3.0,85.0
171973,9999,3.0,85.0
171974,9999,3.0,85.0
171974,9999,20.0,188.0
171975,9999,3.0,85.0
171975,9999,20.0,190.0
171976,9999,3.0,85.0
171976,9999,1.0,160.0
171977,9999,3.0,85.0
171977,9999,1.0,240.0
171978,9999,6.0,84.0
171978,9999,1.0,248.0
171979,9999,3.0,85.0
171979,9999,6.0,88.0
171980,9999,3.0,85.0
171980,9999,6.0,42.0
171981,9999,3.0,85.0
171981,9999,1.0,248.0
171981,9999,1.0,23.0
171981,9999,1.0,272.0
171981,9999,1.0,8.0
171981,9999,1.0,162.0
171982,9999,3.0,85.0
171983,9999,3.0,85.0
171984,9999,3.0,85.0
171985,9999,1.0,28.35
171985,9999,3.0,85.0
171986,9999,3.0,85.0
171986,9999,1.0,165.0
171987,9999,3.0,85.0
171987,9999,1.0,178.0
171988,9999,3.0,85.0
171988,9999,1.0,172.0
171989,9999,1.0,62.0
171989,9999,3.0,85.0
171990,9999,1.0,90.0
171990,9999,3.0,85.0
171991,9999,1.0,95.0
171991,9999,3.0,85.0
171992,9999,3.0,85.0
171992,9999,1.0,159.0
171993,9999,3.0,85.0
171993,9999,1.0,154.0
171994,9999,1.0,28.35
171994,9999,1.0,17.0
171994,9999,1.0,176.0
171994,9999,3.0,85.0
171995,9999,3.0,85.0
171996,9999,3.0,85.0
171997,9999,1.0,124.0
171997,9999,3.0,85.0
171998,9999,3.0,85.0
171998,9999,0.5,154.0
171999,9999,3.0,85.0
171999,9999,0.5,154.0
172000,9999,3.0,85.0
172000,9999,0.5,154.0
172001,9999,3.0,85.0
172001,9999,0.5,124.0
172002,9999,1.0,124.0
172002,9999,3.0,85.0
172003,9999,1.0,37.0
172003,9999,3.0,85.0
172004,9999,1.0,62.0
172004,9999,3.0,85.0
172005,9999,3.0,85.0
172005,9999,0.5,154.0
172006,9999,3.0,85.0
172007,9999,3.0,85.0
172007,9999,1.0,127.0
172008,9999,3.0,85.0
172009,9999,3.0,85.0
172009,9999,1.0,163.0
172010,9999,3.0,85.0
172011,9999,2.0,56.0
172012,9999,1.0,30.0
172012,9999,1.0,28.0
172013,9999,3.52,100.0
172014,9999,1.0,124.0
172014,9999,1.0,151.0
172014,9999,1.0,120.0
172014,9999,1.0,132.0
172014,9999,1.0,107.0
172014,9999,1.0,107.0
172014,9999,1.0,107.0
172014,9999,1.0,105.0
172014,9999,1.0,116.0
172015,9999,1.0,157.0
172023,9999,1.0,119.0
172024,9999,1.0,116.0
172024,9999,1.0,151.0
172024,9999,1.0,117.0
172024,9999,1.0,107.0
172024,9999,1.0,97.0
172024,9999,1.0,105.0
172024,9999,1.0,116.0
172024,9999,1.0,107.0
172025,9999,1.0,91.0
172025,9999,1.0,122.0
172025,9999,1.0,95.0
172025,9999,1.0,81.0
172025,9999,1.0,96.0
172025,9999,1.0,64.0
172025,9999,1.0,90.0
172026,9999,1.0,169.0
172026,9999,1.0,131.0
172026,9999,1.0,153.0
172026,9999,1.0,136.0
172026,9999,1.0,131.0
172026,9999,1.0,156.0
172027,9999,1.0,166.0
172027,9999,1.0,132.0
172027,9999,1.0,111.0
172028,9999,1.0,162.0
172029,9999,1.0,145.0
172030,9999,1.0,162.0
172031,9999,1.0,111.0
172032,9999,1.0,108.0
172033,9999,1.0,126.0
172034,9999,1.0,165.0
172035,9999,3.0,65.0
172035,9999,5.0,109.0
172036,9999,1.0,153.0
172037,9999,3.0,39.0
172038,9999,2.0,217.0
172039,9999,1.0,185.0
172040,9999,1.0,96.0
172040,9999,1.0,738.0
172041,9999,1.0,100.0
172041,9999,1.0,728.0
172042,9999,1.0,69.0
172042,9999,1.0,573.0
172043,9999,1.0,70.0
172043,9999,1.0,540.0
172044,9999,1.0,113.0
172044,9999,1.0,907.0
172045,9999,1.0,123.0
172045,9999,1.0,984.0
172046,9999,1.0,151.0
172046,9999,1.0,1224.0
172047,9999,1.0,89.0
172047,9999,1.0,758.0
172048,9999,1.0,90.0
172048,9999,1.0,852.0
172049,9999,1.0,115.0
172049,9999,1.0,1043.0
172050,9999,1.0,102.0
172050,9999,1.0,919.0
172051,9999,1.0,79.0
172051,9999,1.0,641.0
172052,9999,1.0,110.0
172052,9999,1.0,883.0
172053,9999,1.0,113.0
172053,9999,1.0,909.0
172054,9999,1.0,123.0
172054,9999,1.0,1313.0
172055,9999,1.0,136.0
172055,9999,1.0,1168.0
172056,9999,1.0,199.0
172057,9999,1.0,135.0
172058,9999,1.0,174.0
172059,9999,1.0,135.0
172060,9999,1.0,199.0
172061,9999,1.0,90.0
172062,9999,1.0,178.0
172063,9999,1.0,109.0
172064,9999,1.0,269.0
172065,9999,1.0,155.0
172066,9999,1.0,280.0
172067,9999,1.0,200.0
172068,9999,1.0,165.0
172069,9999,1.0,142.0
172070,9999,1.0,117.0
172071,9999,1.0,163.0
172072,9999,1.0,319.0
172073,9999,1.0,223.0
172074,9999,1.0,87.0
172075,9999,1.0,149.0
172076,9999,1.0,110.0
172077,9999,1.0,21.0
172077,9999,1.0,107.0
172078,9999,1.0,5.6
172078,9999,1.0,160.0
172079,9999,1.0,25.0
172080,9999,1.0,374.0
172081,9999,1.0,215.0
172082,9999,1.0,199.0
172083,9999,1.0,355.0
172084,9999,1.0,219.0
172085,9999,12.0,337.0
172086,9999,1.0,60.0
172087,9999,1.0,120.0
172087,9999,1.0,190.0
172088,9999,1.0,54.0
172089,9999,1.0,283.0
172089,9999,1.0,28.35
172090,9999,1.0,269.0
172090,9999,1.0,28.35
172091,9999,1.0,252.0
172092,9999,1.0,397.0
172092,9999,1.0,397.0
172093,9999,1.0,268.0
172094,9999,0.75,81.0
172095,9999,1.0,103.0
172095,9999,1.0,127.0
172096,9999,0.25,127.0
172096,9999,1.0,532.0
172097,9999,1.0,242.0
172098,9999,1.0,240.0
172099,9999,1.0,246.0
172099,9999,1.0,411.0
172100,9999,1.0,252.0
172100,9999,1.0,238.0
172101,9999,1.0,309.0
172101,9999,1.0,28.35
172102,9999,1.0,116.0
172102,9999,1.0,28.35
172103,9999,1.0,85.0
172103,9999,1.0,28.35
172104,9999,1.0,80.0
172104,9999,1.0,28.35
172105,9999,1.0,68.0
172105,9999,1.0,28.35
172106,9999,1.0,227.0
172106,9999,1.0,226.0
172106,9999,1.0,28.35
172107,9999,1.0,127.0
172108,9999,1.0,127.0
172108,9999,1.0,129.0
172109,9999,1.0,128.0
